AGE,GENDER,POLICYSTATUS,CATEGORY,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
38,0,1,4,1,18,1.14,1.46,1390000,399000
60,0,0,4,1,25,1.03,1.46,1158000,194000
67,0,0,4,1,25,1.13,1.46,5898000,213000
75,0,0,4,1,30,1.12,1.46,1204000,188000
61,0,1,4,1,26,1.16,1.46,9933000,120000
67,0,1,4,1,26,1.09,1.46,1279000,358000
37,0,1,4,1,16,1.12,1.46,165000,206000
75,1,1,4,1,22,1.12,1.46,8719000,101000
80,1,1,4,1,30,1.07,1.46,2759000,383000
27,1,1,4,1,17,1.07,1.46,9114000,170000
63,0,0,4,1,29,1.15,1.46,3744000,168000
31,1,0,4,1,19,1.19,1.46,1202000,367000
69,1,0,4,1,29,1.19,1.46,6917000,304000
22,1,1,4,1,19,1.04,1.46,2431000,346000
55,1,0,4,1,23,1.13,1.46,5754000,295000
55,0,0,4,1,27,1.17,1.46,9502000,193000
80,0,1,4,1,23,1.09,1.46,7469000,242000
25,1,0,4,1,19,1.18,1.46,4422000,298000
23,0,0,4,1,17,1.06,1.46,5461000,338000
57,1,0,4,1,23,1.03,1.46,9554000,333000
28,0,1,4,1,16,1.1,1.46,3486000,273000
61,1,0,4,1,29,1.2,1.46,1657000,116000
78,0,1,4,1,29,1.14,1.46,9411000,268000
76,1,1,4,1,25,1.09,1.46,9858000,129000
44,0,1,4,1,18,1.07,1.46,5903000,254000
54,1,1,4,1,27,1.15,1.46,344000,361000
70,1,1,4,1,29,1.04,1.46,8395000,270000
52,1,1,4,1,21,1.1,1.46,1871000,325000
55,0,0,4,1,26,1.18,1.46,2854000,243000
51,0,1,4,1,25,1.16,1.46,4895000,299000
79,1,1,4,1,22,1.08,1.46,5678000,357000
72,0,1,4,1,25,1.17,1.46,4037000,324000
74,0,0,4,1,29,1.1,1.46,183000,233000
21,1,1,4,1,15,1.09,1.46,5528000,379000
26,0,0,4,1,15,1.2,1.46,1590000,333000
74,0,1,4,1,24,1.1,1.46,8639000,295000
69,0,1,4,1,30,1.12,1.46,840000,223000
76,1,1,4,1,20,1.16,1.46,6993000,149000
63,0,1,4,1,23,1.16,1.46,7293000,297000
38,0,0,4,1,18,1.19,1.46,2726000,360000
57,1,0,4,1,26,1.08,1.46,203000,232000
23,0,1,4,1,17,1.04,1.46,538000,320000
77,0,0,4,1,20,1.06,1.46,9161000,357000
44,1,0,4,1,18,1.12,1.46,1763000,297000
79,0,1,4,1,29,1.03,1.46,5335000,372000
70,1,1,4,1,22,1.11,1.46,5167000,400000
49,1,1,4,1,19,1.09,1.46,4577000,302000
30,0,1,4,1,18,1.07,1.46,6156000,385000
61,0,0,4,1,25,1.14,1.46,8463000,343000
54,1,1,4,1,27,1.12,1.46,9907000,328000
42,0,0,4,1,15,1.18,1.46,492000,338000
26,0,0,4,1,16,1.13,1.46,4530000,258000
45,1,0,4,1,16,1.06,1.46,3426000,229000
52,0,1,4,1,30,1.12,1.46,7227000,244000
48,0,1,4,1,18,1.15,1.46,3144000,264000
71,1,0,4,1,23,1.06,1.46,7315000,153000
30,0,0,4,1,15,1.09,1.46,609000,170000
42,1,1,4,1,15,1.18,1.46,4060000,168000
61,1,1,4,1,22,1.13,1.46,7852000,345000
60,1,1,4,1,30,1.04,1.46,8440000,316000
51,0,0,4,1,20,1.04,1.46,5126000,356000
43,1,1,4,1,19,1.14,1.46,8115000,126000
61,1,0,4,1,22,1.08,1.46,8398000,235000
70,1,0,4,1,26,1.17,1.46,3738000,319000
49,1,1,4,1,16,1.19,1.46,4830000,159000
36,0,0,4,1,15,1.08,1.46,4377000,318000
24,1,1,4,1,15,1.09,1.46,674000,152000
71,0,0,4,1,20,1.03,1.46,848000,132000
44,0,0,4,1,17,1.07,1.46,125000,133000
59,0,0,4,1,23,1.18,1.46,1101000,249000
58,1,0,4,1,26,1.09,1.46,1773000,198000
73,1,1,4,1,25,1.11,1.46,7255000,151000
66,0,0,4,1,29,1.11,1.46,3957000,116000
31,0,0,4,1,18,1.12,1.46,3773000,374000
35,1,0,4,1,18,1.14,1.46,1933000,348000
27,1,1,4,1,17,1.06,1.46,8579000,377000
54,1,0,4,1,26,1.17,1.46,3872000,289000
46,0,0,4,1,15,1.19,1.46,3394000,275000
40,1,0,4,1,16,1.16,1.46,5096000,141000
71,1,1,4,1,27,1.03,1.46,3708000,363000
33,0,0,4,1,16,1.07,1.46,9904000,307000
60,0,0,4,1,20,1.07,1.46,7402000,252000
80,0,0,4,1,23,1.13,1.46,1697000,339000
50,0,1,4,1,15,1.18,1.46,9913000,286000
39,1,0,4,1,16,1.05,1.46,3186000,338000
77,1,1,4,1,29,1.19,1.46,3015000,251000
26,0,1,4,1,16,1.08,1.46,793000,269000
36,0,1,4,1,19,1.17,1.46,3550000,195000
46,0,0,4,1,18,1.06,1.46,4754000,172000
52,0,0,4,1,26,1.09,1.46,4369000,389000
78,1,0,4,1,24,1.13,1.46,6842000,278000
36,0,0,4,1,19,1.17,1.46,4257000,154000
37,1,1,4,1,17,1.12,1.46,782000,387000
62,1,1,4,1,29,1.06,1.46,8317000,148000
54,0,0,4,1,27,1.12,1.46,255000,225000
63,0,0,4,1,26,1.17,1.46,1549000,110000
79,0,0,4,1,25,1.03,1.46,245000,109000
78,0,1,4,1,30,1.18,1.46,1766000,122000
48,0,0,4,1,17,1.03,1.46,9126000,236000
29,0,0,4,1,16,1.18,1.46,5410000,291000
72,0,0,4,1,27,1.17,1.46,8356000,358000
69,0,0,4,1,28,1.03,1.46,8795000,132000
32,1,1,4,1,18,1.16,1.46,8401000,253000
77,0,0,4,1,22,1.19,1.46,366000,254000
66,0,1,4,1,21,1.19,1.46,2436000,189000
62,1,1,4,1,21,1.13,1.46,9562000,287000
49,1,0,4,1,16,1.18,1.46,5664000,180000
20,1,0,4,1,19,1.04,1.46,8404000,384000
52,0,1,4,1,22,1.07,1.46,4402000,163000
75,1,0,4,1,21,1.13,1.46,3472000,166000
55,0,1,4,1,27,1.11,1.46,5681000,101000
62,0,1,4,1,29,1.17,1.46,4157000,122000
64,0,0,4,1,24,1.11,1.46,465000,383000
78,0,0,4,1,28,1.1,1.46,1666000,255000
70,0,1,4,1,20,1.13,1.46,8577000,201000
73,1,1,4,1,25,1.06,1.46,1603000,221000
73,1,1,4,1,30,1.11,1.46,3104000,300000
31,1,0,4,1,16,1.12,1.46,8910000,374000
20,0,0,4,1,17,1.08,1.46,2823000,393000
32,0,0,4,1,17,1.07,1.46,7081000,388000
72,1,0,4,1,21,1.14,1.46,4897000,179000
61,0,1,4,1,23,1.18,1.46,6457000,374000
53,1,1,4,1,27,1.08,1.46,5273000,164000
56,0,0,4,1,24,1.13,1.46,6521000,336000
21,0,1,4,1,18,1.12,1.46,7113000,120000
55,0,0,4,1,25,1.12,1.46,7245000,303000
72,1,1,4,1,22,1.07,1.46,7404000,365000
49,0,1,4,1,19,1.18,1.46,8998000,399000
34,0,0,4,1,17,1.09,1.46,5865000,251000
34,1,1,4,1,19,1.08,1.46,2627000,244000
61,1,0,4,1,24,1.12,1.46,7395000,269000
61,0,1,4,1,25,1.15,1.46,6155000,161000
29,1,0,4,1,15,1.07,1.46,2245000,346000
58,1,1,4,1,23,1.17,1.46,6094000,331000
69,0,0,4,1,23,1.18,1.46,3005000,397000
49,1,1,4,1,15,1.05,1.46,8527000,225000
74,1,0,4,1,28,1.1,1.46,5979000,362000
79,0,1,4,1,28,1.13,1.46,492000,198000
32,0,0,4,1,18,1.14,1.46,6171000,161000
71,1,0,4,1,27,1.03,1.46,1098000,397000
51,0,1,4,1,30,1.08,1.46,6089000,350000
58,0,1,4,1,27,1.06,1.46,7743000,213000
73,0,0,4,1,23,1.06,1.46,6409000,282000
52,0,1,4,1,27,1.11,1.46,5901000,181000
34,1,1,4,1,15,1.15,1.46,9120000,164000
56,0,1,4,1,23,1.04,1.46,1015000,266000
29,1,0,4,1,19,1.15,1.46,1910000,373000
32,0,1,4,1,17,1.06,1.46,3408000,186000
77,1,0,4,1,23,1.17,1.46,8353000,185000
72,1,0,4,1,25,1.04,1.46,7322000,336000
53,0,1,4,1,26,1.18,1.46,2599000,344000
69,0,1,4,1,22,1.11,1.46,3190000,215000
52,0,0,4,1,28,1.17,1.46,6602000,355000
56,0,1,4,1,25,1.08,1.46,4442000,276000
49,0,0,4,1,15,1.2,1.46,6877000,353000
75,0,1,4,1,27,1.2,1.46,868000,199000
39,1,1,4,1,17,1.07,1.46,4511000,290000
71,1,0,4,1,23,1.06,1.46,8182000,296000
47,1,0,4,1,16,1.08,1.46,2525000,153000
79,1,1,4,1,25,1.14,1.46,7613000,157000
73,0,1,4,1,24,1.05,1.46,1396000,129000
63,0,1,4,1,20,1.07,1.46,1616000,296000
31,0,0,4,1,18,1.19,1.46,7578000,211000
34,1,0,4,1,17,1.15,1.46,3663000,375000
68,0,0,4,1,25,1.12,1.46,3718000,184000
68,0,1,4,1,20,1.05,1.46,3563000,287000
79,0,0,4,1,20,1.04,1.46,9559000,299000
29,0,0,4,1,17,1.2,1.46,8231000,210000
80,0,1,4,1,23,1.1,1.46,7183000,205000
74,1,1,4,1,30,1.15,1.46,7644000,181000
64,0,1,4,1,20,1.1,1.46,5238000,382000
27,1,0,4,1,18,1.03,1.46,9922000,256000
42,0,0,4,1,19,1.15,1.46,4341000,305000
74,0,1,4,1,30,1.18,1.46,85000,103000
49,0,0,4,1,17,1.16,1.46,8520000,269000
53,0,0,4,1,27,1.16,1.46,4223000,123000
23,0,0,4,1,16,1.1,1.46,1157000,141000
50,1,1,4,1,15,1.14,1.46,3075000,288000
63,0,0,4,1,28,1.11,1.46,6486000,398000
32,0,1,4,1,17,1.03,1.46,594000,255000
62,1,0,4,1,24,1.13,1.46,4207000,165000
80,1,0,4,1,23,1.17,1.46,5619000,239000
56,0,1,4,1,27,1.05,1.46,8824000,142000
65,1,1,4,1,25,1.11,1.46,5633000,311000
50,0,0,4,1,17,1.17,1.46,1558000,234000
36,0,1,4,1,19,1.2,1.46,4404000,269000
75,0,0,4,1,25,1.15,1.46,5031000,242000
69,0,0,4,1,26,1.06,1.46,4974000,269000
38,1,0,4,1,19,1.08,1.46,765000,240000
71,1,0,4,1,28,1.18,1.46,2630000,120000
43,1,0,4,1,15,1.18,1.46,3260000,351000
80,0,1,4,1,30,1.11,1.46,2757000,302000
74,0,1,4,1,22,1.06,1.46,5203000,195000
33,0,1,4,1,15,1.04,1.46,5618000,366000
63,0,1,4,1,26,1.06,1.46,2941000,354000
66,1,1,4,1,26,1.13,1.46,6927000,127000
43,0,1,4,1,17,1.16,1.46,3402000,340000
53,0,1,4,1,28,1.12,1.46,5548000,385000
52,0,1,4,1,22,1.11,1.46,3578000,211000
31,1,1,4,1,17,1.06,1.46,1337000,250000
51,0,0,4,1,29,1.18,1.46,6519000,306000
61,0,1,4,1,21,1.1,1.46,5492000,232000
28,0,1,4,1,17,1.2,1.46,7897000,356000
27,0,1,4,1,16,1.09,1.46,3518000,349000
30,0,1,4,1,17,1.07,1.46,7433000,395000
59,0,0,4,1,30,1.09,1.46,9286000,317000
76,0,1,4,1,29,1.18,1.46,1047000,335000
61,1,0,4,1,22,1.17,1.46,545000,323000
58,1,0,4,1,25,1.17,1.46,3294000,120000
73,1,0,4,1,25,1.14,1.46,3633000,248000
49,1,0,4,1,18,1.11,1.46,6518000,136000
77,0,1,4,1,26,1.07,1.46,4648000,238000
79,0,1,4,1,25,1.08,1.46,5207000,114000
26,1,1,4,1,15,1.15,1.46,4202000,377000
61,1,1,4,1,24,1.17,1.46,7446000,243000
60,1,0,4,1,22,1.16,1.46,3016000,344000
59,1,1,4,1,28,1.06,1.46,9626000,363000
80,0,0,4,1,30,1.16,1.46,6015000,388000
57,0,0,4,1,21,1.16,1.46,3473000,226000
78,0,0,4,1,27,1.08,1.46,2398000,162000
25,1,0,4,1,18,1.11,1.46,4962000,348000
46,1,1,4,1,17,1.03,1.46,620000,154000
56,0,1,4,1,20,1.07,1.46,5904000,322000
80,1,0,4,1,30,1.16,1.46,4817000,269000
32,1,1,4,1,19,1.12,1.46,6215000,331000
80,0,1,4,1,28,1.06,1.46,5101000,309000
52,1,1,4,1,24,1.11,1.46,782000,228000
52,0,0,4,1,27,1.08,1.46,5923000,336000
68,0,1,4,1,30,1.14,1.46,4175000,242000
36,0,0,4,1,18,1.05,1.46,7997000,132000
51,1,0,4,1,28,1.06,1.46,8796000,386000
78,1,1,4,1,23,1.04,1.46,4399000,359000
70,0,0,4,1,28,1.19,1.46,1714000,143000
52,0,0,4,1,21,1.1,1.46,2025000,227000
72,1,0,4,1,21,1.06,1.46,9727000,197000
72,0,0,4,1,28,1.04,1.46,2636000,257000
80,0,1,4,1,27,1.14,1.46,4125000,241000
39,1,1,4,1,18,1.19,1.46,2868000,374000
72,0,1,4,1,24,1.15,1.46,5920000,370000
45,0,1,4,1,19,1.19,1.46,5750000,299000
67,1,0,4,1,30,1.07,1.46,9452000,189000
71,1,0,4,1,25,1.19,1.46,1760000,222000
77,0,0,4,1,20,1.16,1.46,5611000,258000
51,1,0,4,1,24,1.19,1.46,2302000,229000
24,0,0,4,1,16,1.07,1.46,1685000,178000
66,0,1,4,1,24,1.14,1.46,6354000,117000
49,1,0,4,1,19,1.13,1.46,7258000,107000
67,0,0,4,1,26,1.05,1.46,137000,255000
77,1,0,4,1,28,1.14,1.46,241000,264000
74,0,0,4,1,30,1.09,1.46,2224000,253000
46,0,1,4,1,17,1.03,1.46,9249000,139000
78,1,0,4,1,30,1.05,1.46,8208000,187000
70,0,0,4,1,30,1.04,1.46,6162000,245000
71,1,1,4,1,26,1.18,1.46,591000,345000
36,0,1,4,1,16,1.18,1.46,7159000,103000
75,0,0,4,1,23,1.04,1.46,6896000,147000
61,0,0,4,1,26,1.04,1.46,9667000,329000
52,1,1,4,1,27,1.03,1.46,7581000,191000
69,1,1,4,1,27,1.14,1.46,8514000,270000
62,0,1,4,1,20,1.06,1.46,4371000,360000
54,1,1,4,1,20,1.2,1.46,3000000,267000
75,0,1,4,1,21,1.03,1.46,3709000,176000
35,0,1,4,1,19,1.08,1.46,6461000,276000
53,0,1,4,1,30,1.09,1.46,7871000,132000
71,1,1,4,1,21,1.05,1.46,1366000,180000
75,1,1,4,1,29,1.08,1.46,2789000,381000
35,0,0,4,1,18,1.16,1.46,8041000,120000
77,1,0,4,1,27,1.08,1.46,6352000,280000
59,0,1,4,1,25,1.14,1.46,6778000,391000
24,0,1,4,1,19,1.16,1.46,5449000,380000
59,1,0,4,1,20,1.15,1.46,1988000,320000
60,0,1,4,1,26,1.08,1.46,1629000,284000
32,1,0,4,1,18,1.09,1.46,3982000,236000
44,1,0,4,1,17,1.12,1.46,6210000,224000
75,0,1,4,1,30,1.11,1.46,2471000,174000
69,1,0,4,1,23,1.15,1.46,6477000,355000
62,1,1,4,1,21,1.12,1.46,6732000,250000
32,0,0,4,1,19,1.2,1.46,7667000,170000
52,1,1,4,1,20,1.14,1.46,9247000,119000
56,1,0,4,1,20,1.09,1.46,7482000,251000
49,1,0,4,1,19,1.19,1.46,9772000,300000
62,1,1,4,1,29,1.18,1.46,4840000,296000
32,0,0,4,1,18,1.14,1.46,3349000,265000
70,1,0,4,1,23,1.13,1.46,3076000,186000
36,1,1,4,1,17,1.03,1.46,8135000,276000
35,0,0,4,1,15,1.12,1.46,7389000,153000
30,0,1,4,1,19,1.2,1.46,1930000,329000
65,1,0,4,1,24,1.05,1.46,2199000,336000
22,1,0,4,1,17,1.11,1.46,6407000,334000
68,1,1,4,1,26,1.09,1.46,8868000,250000
65,0,0,4,1,26,1.19,1.46,7198000,292000
22,1,1,4,1,17,1.07,1.46,557000,345000
52,0,0,4,1,22,1.09,1.46,558000,386000
77,0,1,4,1,23,1.07,1.46,3660000,101000
64,0,0,4,1,20,1.07,1.46,6577000,396000
54,0,0,4,1,24,1.12,1.46,4188000,348000
30,1,0,4,1,19,1.04,1.46,9768000,233000
54,1,0,4,1,21,1.11,1.46,570000,166000
45,0,1,4,1,17,1.12,1.46,4839000,248000
77,1,0,4,1,24,1.05,1.46,5339000,211000
78,1,1,4,1,23,1.19,1.46,2156000,114000
65,1,0,4,1,25,1.19,1.46,2853000,157000
57,0,0,4,1,22,1.07,1.46,7343000,357000
67,0,0,4,1,22,1.14,1.46,1231000,181000
30,1,1,4,1,16,1.18,1.46,1652000,256000
60,0,0,4,1,29,1.08,1.46,3121000,273000
73,0,0,4,1,23,1.11,1.46,553000,352000
29,0,0,4,1,18,1.12,1.46,9312000,329000
80,0,0,4,1,24,1.19,1.46,5346000,277000
59,1,0,4,1,27,1.13,1.46,2307000,378000
39,0,1,4,1,17,1.13,1.46,1849000,104000
45,0,1,4,1,16,1.12,1.46,7845000,196000
41,1,0,4,1,16,1.19,1.46,5910000,346000
29,1,1,4,1,17,1.04,1.46,1005000,301000
63,1,1,4,1,24,1.17,1.46,1458000,208000
78,0,1,4,1,24,1.06,1.46,5334000,391000
25,1,0,4,1,15,1.05,1.46,8109000,236000
51,0,1,4,1,25,1.17,1.46,6779000,144000
61,0,0,4,1,20,1.17,1.46,8090000,377000
70,0,1,4,1,20,1.13,1.46,2422000,399000
20,0,0,4,1,17,1.11,1.46,7227000,270000
61,0,1,4,1,23,1.19,1.46,8493000,392000
79,0,1,4,1,26,1.2,1.46,2149000,105000
51,0,1,4,1,26,1.18,1.46,5482000,178000
58,0,1,4,1,23,1.11,1.46,1275000,271000
55,1,0,4,1,24,1.05,1.46,7661000,333000
22,1,0,4,1,18,1.16,1.46,2919000,296000
48,0,0,4,1,17,1.18,1.46,1656000,150000
58,1,1,4,1,20,1.07,1.46,7672000,227000
31,0,1,4,1,16,1.13,1.46,5666000,237000
63,1,1,4,1,29,1.16,1.46,3140000,279000
43,0,1,4,1,18,1.06,1.46,4306000,302000
42,0,0,4,1,16,1.11,1.46,3736000,363000
68,1,1,4,1,23,1.19,1.46,9220000,176000
69,1,1,4,1,22,1.2,1.46,5719000,313000
69,0,0,4,1,28,1.15,1.46,4038000,142000
70,0,0,4,1,26,1.09,1.46,8512000,305000
77,0,1,4,1,30,1.17,1.46,7366000,228000
57,1,0,4,1,20,1.16,1.46,5055000,134000
57,0,0,4,1,24,1.04,1.46,2701000,242000
35,0,1,4,1,17,1.07,1.46,3492000,368000
69,1,0,4,1,20,1.12,1.46,8635000,246000
79,1,0,4,1,25,1.09,1.46,185000,197000
47,0,1,4,1,19,1.17,1.46,2949000,359000
28,1,1,4,1,19,1.16,1.46,930000,128000
65,0,1,4,1,24,1.04,1.46,4613000,150000
59,0,0,4,1,25,1.07,1.46,1079000,170000
39,1,0,4,1,19,1.14,1.46,6361000,148000
58,1,1,4,1,25,1.16,1.46,4930000,262000
23,0,1,4,1,15,1.18,1.46,52000,267000
67,0,1,4,1,25,1.14,1.46,2080000,170000
30,0,1,4,1,18,1.07,1.46,6786000,346000
64,1,0,4,1,28,1.12,1.46,797000,343000
55,1,1,4,1,30,1.1,1.46,3225000,336000
70,0,0,4,1,30,1.04,1.46,5834000,210000
39,1,1,4,1,18,1.16,1.46,9488000,269000
24,0,1,4,1,15,1.14,1.46,1148000,261000
62,1,0,4,1,25,1.16,1.46,1689000,187000
27,0,0,4,1,19,1.14,1.46,512000,277000
76,1,0,4,1,22,1.13,1.46,125000,297000
25,0,0,4,1,15,1.14,1.46,5039000,316000
78,0,1,4,1,23,1.1,1.46,9448000,183000
72,0,1,4,1,26,1.08,1.46,1393000,238000
33,1,0,4,1,18,1.08,1.46,3646000,372000
51,1,0,4,1,26,1.14,1.46,6610000,194000
32,0,0,4,1,18,1.04,1.46,2587000,247000
67,1,0,4,1,29,1.14,1.46,6894000,372000
77,0,0,4,1,25,1.17,1.46,9177000,103000
61,1,0,4,1,23,1.17,1.46,4038000,244000
34,0,0,4,1,19,1.2,1.46,3427000,318000
21,1,1,4,1,15,1.08,1.46,7505000,294000
56,1,0,4,1,22,1.11,1.46,6531000,335000
80,0,1,4,1,22,1.06,1.46,7421000,214000
51,0,0,4,1,27,1.16,1.46,5326000,206000
71,0,0,4,1,27,1.1,1.46,7524000,129000
53,1,1,4,1,29,1.18,1.46,2412000,154000
65,1,1,4,1,30,1.05,1.46,7322000,394000
35,1,1,4,1,18,1.2,1.46,8817000,166000
70,1,1,4,1,25,1.07,1.46,8366000,291000
55,0,0,4,1,20,1.08,1.46,1000000,320000
79,0,0,4,1,20,1.16,1.46,2416000,300000
25,0,1,4,1,15,1.2,1.46,532000,174000
25,0,1,4,1,19,1.18,1.46,323000,336000
59,0,1,4,1,23,1.19,1.46,8155000,264000
73,1,0,4,1,23,1.17,1.46,2861000,125000
51,1,0,4,1,22,1.2,1.46,5412000,157000
53,1,1,4,1,25,1.19,1.46,6834000,317000
59,0,0,4,1,25,1.2,1.46,2985000,216000
75,1,1,4,1,29,1.16,1.46,2542000,319000
80,0,0,4,1,28,1.04,1.46,4599000,159000
56,1,1,4,1,21,1.08,1.46,8324000,217000
41,0,0,4,1,15,1.06,1.46,2447000,110000
36,0,1,4,1,18,1.09,1.46,7868000,257000
76,0,0,4,1,22,1.16,1.46,749000,128000
53,1,1,4,1,26,1.12,1.46,5695000,388000
59,1,1,4,1,25,1.19,1.46,6387000,250000
56,0,0,4,1,26,1.15,1.46,9012000,259000
53,0,0,4,1,25,1.2,1.46,4315000,232000
54,1,0,4,1,22,1.17,1.46,3461000,283000
32,0,0,4,1,15,1.11,1.46,9132000,189000
44,1,0,4,1,16,1.09,1.46,6536000,392000
79,0,1,4,1,29,1.12,1.46,3348000,304000
74,1,1,4,1,21,1.19,1.46,1259000,115000
76,0,1,4,1,23,1.1,1.46,1093000,330000
32,1,1,4,1,16,1.07,1.46,8257000,195000
63,0,1,4,1,29,1.13,1.46,6980000,180000
32,1,0,4,1,17,1.06,1.46,999000,364000
61,1,1,4,1,27,1.05,1.46,3189000,351000
45,1,0,4,1,15,1.14,1.46,5213000,147000
28,1,1,4,1,19,1.18,1.46,9067000,332000
48,0,0,4,1,16,1.15,1.46,688000,159000
24,0,0,4,1,15,1.08,1.46,2237000,184000
73,1,0,4,1,22,1.14,1.46,7717000,131000
43,1,0,4,1,16,1.15,1.46,885000,216000
65,1,1,4,1,30,1.03,1.46,5951000,328000
76,0,0,4,1,22,1.03,1.46,889000,119000
57,1,1,4,1,29,1.14,1.46,5642000,125000
77,1,1,4,1,24,1.04,1.46,8082000,378000
23,1,0,4,1,15,1.15,1.46,3915000,206000
20,0,0,4,1,19,1.17,1.46,9159000,269000
55,1,1,4,1,29,1.04,1.46,1256000,219000
73,1,1,4,1,21,1.1,1.46,1470000,390000
73,0,0,4,1,23,1.09,1.46,8419000,387000
70,1,1,4,1,20,1.09,1.46,8319000,145000
66,1,0,4,1,25,1.13,1.46,2338000,340000
66,1,0,4,1,21,1.07,1.46,3694000,118000
73,1,1,4,1,28,1.19,1.46,9305000,194000
43,1,0,4,1,17,1.15,1.46,1156000,345000
37,0,0,4,1,18,1.18,1.46,2895000,145000
58,0,1,4,1,27,1.17,1.46,6085000,120000
67,0,1,4,1,24,1.05,1.46,8683000,218000
35,0,0,4,1,18,1.16,1.46,3843000,195000
57,0,0,4,1,21,1.1,1.46,3441000,267000
37,1,0,4,1,17,1.12,1.46,2881000,331000
67,0,0,4,1,30,1.03,1.46,6209000,262000
56,1,0,4,1,22,1.16,1.46,8883000,161000
59,1,0,4,1,30,1.2,1.46,9796000,106000
73,0,0,4,1,27,1.16,1.46,2243000,213000
76,0,0,4,1,22,1.14,1.46,1150000,220000
46,0,0,4,1,17,1.1,1.46,7899000,162000
78,0,1,4,1,24,1.06,1.46,3599000,243000
28,0,0,4,1,18,1.06,1.46,6106000,203000
48,0,1,4,1,18,1.03,1.46,3495000,329000
46,1,1,4,1,16,1.17,1.46,5415000,271000
65,1,0,4,1,28,1.07,1.46,1831000,158000
52,1,0,4,1,20,1.12,1.46,9449000,143000
29,1,0,4,1,18,1.13,1.46,1539000,210000
34,0,0,4,1,19,1.09,1.46,6779000,229000
35,1,1,4,1,19,1.2,1.46,6384000,385000
80,1,1,4,1,25,1.06,1.46,2418000,131000
58,1,0,4,1,25,1.12,1.46,6376000,254000
51,1,0,4,1,25,1.05,1.46,8781000,321000
62,1,0,4,1,22,1.03,1.46,9164000,215000
55,0,0,4,1,28,1.1,1.46,2571000,158000
58,1,0,4,1,21,1.08,1.46,3456000,289000
63,0,1,4,1,25,1.09,1.46,7663000,238000
68,0,1,4,1,28,1.14,1.46,2745000,243000
58,1,1,4,1,26,1.13,1.46,5227000,330000
53,1,0,4,1,26,1.18,1.46,3156000,294000
60,1,0,4,1,21,1.15,1.46,7585000,384000
64,1,1,4,1,29,1.18,1.46,2287000,212000
33,0,0,4,1,17,1.09,1.46,8304000,363000
21,1,0,4,1,18,1.07,1.46,3823000,150000
39,1,1,4,1,17,1.03,1.46,713000,327000
25,1,1,4,1,18,1.08,1.46,5949000,113000
54,0,0,4,1,24,1.03,1.46,6381000,275000
48,1,1,4,1,16,1.08,1.46,5056000,273000
24,1,0,4,1,17,1.09,1.46,3210000,364000
79,1,0,4,1,26,1.04,1.46,6599000,194000
70,0,1,4,1,22,1.03,1.46,973000,300000
56,1,1,4,1,26,1.05,1.46,3416000,232000
62,0,0,4,1,27,1.12,1.46,7454000,228000
65,1,1,4,1,23,1.1,1.46,4988000,292000
23,0,1,4,1,15,1.06,1.46,6034000,344000
63,0,1,4,1,30,1.19,1.46,1385000,232000
72,1,0,4,1,30,1.12,1.46,9510000,321000
43,1,1,4,1,19,1.08,1.46,6968000,290000
65,1,1,4,1,20,1.2,1.46,4593000,323000
68,0,1,4,1,21,1.14,1.46,5394000,369000
67,1,0,4,1,24,1.18,1.46,1718000,101000
58,1,0,4,1,29,1.15,1.46,206000,335000
34,0,0,4,1,16,1.14,1.46,2374000,202000
54,1,1,4,1,27,1.18,1.46,5317000,399000
58,1,1,4,1,25,1.19,1.46,9179000,360000
44,0,0,4,1,19,1.12,1.46,2467000,238000
52,1,0,4,1,30,1.19,1.46,8852000,243000
65,0,1,4,1,22,1.05,1.46,9396000,234000
75,0,1,4,1,28,1.1,1.46,9090000,161000
24,0,0,4,1,17,1.03,1.46,8810000,290000
25,1,0,4,1,15,1.12,1.46,6053000,101000
63,1,0,4,1,29,1.13,1.46,7771000,180000
46,0,1,4,1,18,1.08,1.46,2029000,264000
26,1,0,4,1,15,1.17,1.46,4916000,139000
29,1,1,4,1,16,1.09,1.46,4704000,210000
70,1,1,4,1,21,1.03,1.46,9084000,258000
49,1,0,4,1,17,1.19,1.46,2387000,238000
80,0,1,4,1,20,1.07,1.46,6807000,334000
80,1,1,4,1,28,1.1,1.46,3980000,150000
67,0,1,4,1,25,1.15,1.46,484000,101000
64,0,0,4,1,24,1.08,1.46,1441000,115000
68,0,0,4,1,21,1.06,1.46,2855000,306000
72,1,0,4,1,26,1.17,1.46,4244000,354000
80,0,1,4,1,26,1.06,1.46,8489000,153000
30,1,1,4,1,17,1.17,1.46,8877000,287000
40,1,0,4,1,15,1.06,1.46,2217000,238000
65,1,0,4,1,29,1.1,1.46,8202000,150000
55,0,1,4,1,25,1.1,1.46,4935000,153000
31,0,1,4,1,15,1.09,1.46,7371000,101000
52,0,0,4,1,29,1.17,1.46,9246000,215000
78,1,0,4,1,22,1.04,1.46,3610000,345000
79,0,1,4,1,28,1.05,1.46,9419000,253000
42,0,1,4,1,15,1.17,1.46,4268000,203000
69,1,1,4,1,21,1.04,1.46,9981000,337000
45,0,0,4,1,19,1.05,1.46,2838000,328000
48,1,1,4,1,19,1.17,1.46,1310000,157000
20,1,1,4,1,17,1.17,1.46,1353000,247000
50,1,1,4,1,19,1.15,1.46,5897000,332000
